layer,cluster,name,n,cosine,rank_in_layer
0,97,"Photonics, Lasers, and Optical Devices",14,0.9568204879760742,0.957983193277311
0,1,Turkish Language Instruction,18,0.9572885036468506,0.9607843137254902
0,44,"Literacy Development, Research, And Instruction",10,0.957675576210022,0.9635854341736695
0,89,Causal Inference and Quasi-Experimental Methods,18,0.9579809308052063,0.9663865546218487
0,136,Perioperative Anesthesiology Clerkships And Subinternships,11,0.9582226276397705,0.969187675070028
0,37,Jewish Studies History Thought,35,0.9582812786102295,0.9719887955182073
0,35,Dance Technique And Choreography Courses,39,0.9589977264404297,0.9747899159663865
0,11,Arabic Language Proficiency Sequence,23,0.9591218829154968,0.9775910364145658
0,62,Dramatic Literature And Theatrical Genres,10,0.9606345295906067,0.9803921568627451
0,261,Chinese Literary History And Criticism,11,0.9608291387557983,0.9831932773109243
0,279,Modern Military History And Warfare,14,0.9609382152557373,0.9859943977591037
0,88,Graduate Econometrics Theory And Methods,19,0.9612529873847961,0.988795518207283
0,108,"Curriculum Design, Teaching Practicum, Directed Education Research",17,0.9613931179046631,0.9915966386554622
0,266,Introductory Drawing Painting Sculpture Studios,48,0.962848424911499,0.9943977591036415
0,158,Computational Solid Mechanics And Plasticity,14,0.9641973972320557,0.9971988795518207
0,248,Documentary Film Production MFA,34,0.972467303276062,1.0
1,9,Introductory Central European Nordic Languages,35,0.7895208597183228,0.008333333333333333
1,2,African Asian Indigenous Language Sequences,134,0.810716986656189,0.016666666666666666
1,95,China Reform and Global Development History,62,0.8478530049324036,0.025
1,40,"Modern Physics, Quantum Mechanics, Astrophysics",99,0.8515927195549011,0.03333333333333333
1,115,Transnational German Turkish Arabic Writing,41,0.8545248508453369,0.041666666666666664
1,10,Individual Instrumental Instruction For Majors,41,0.8582360148429871,0.05
1,50,"Physical, Organic, and Inorganic Chemistry",66,0.8613288402557373,0.058333333333333334
1,73,Sustainability Governance Justice And Social Science,139,0.8627454042434692,0.06666666666666667
1,82,Science Communication and Medical Narrative Writing,65,0.867929220199585,0.075
1,55,"Biodesign, Digital Health Innovation",73,0.8755051493644714,0.08333333333333333
1,53,Epidemiology and Clinical Research Methods,76,0.8773430585861206,0.09166666666666666
1,65,Global Health Equity and Social Justice,94,0.8809259533882141,0.1
1,100,"Asylum, Atrocity Accountability, Border Governance",58,0.8867213726043701,0.10833333333333334
1,106,Global Urban History of Capitals,50,0.8873476982116699,0.11666666666666667
1,42,Clinical Psychiatry and Mental Health,41,0.8900808095932007,0.125
1,6,Spanish Portuguese Multitrack Proficiency Courses,77,0.8927720785140991,0.13333333333333333
1,29,Medical Imaging and Radiation Oncology,44,0.8947258591651917,0.14166666666666666
1,66,Molecular Biology and Biochemical Techniques,158,0.8948394656181335,0.15
1,56,Integrated Organ System Pathophysiology,36,0.8950182199478149,0.15833333333333333
1,15,Agroecology Farming And Food System Innovation,41,0.8962483406066895,0.16666666666666666
1,43,Hands-On Data Analysis And Capstones,63,0.8964546918869019,0.175
1,4,French Italian Proficiency With Study Abroad,47,0.8984208106994629,0.18333333333333332
1,41,"Developmental, Social, and Cultural Psychology",86,0.8990062475204468,0.19166666666666668
1,44,Geophysics and Earth-Planetary Systems,111,0.8992533683776855,0.2
1,61,Internet Speech Governance And Content Moderation,37,0.8993911743164062,0.20833333333333334
1,101,Early Modern Europe Global Encounters,40,0.8996604681015015,0.21666666666666667
1,33,Neuroscience from Synapses to Cognition,101,0.9020003080368042,0.225
1,91,"Greek, Latin, and Ancient Philology",53,0.9020320177078247,0.23333333333333334
1,88,Iberian And Latin American Letters,63,0.9020645618438721,0.24166666666666667
1,59,Bioengineering Biomaterials Immunology and Devices,52,0.9022789597511292,0.25
1,94,Ancient Mediterranean Archaeology and Medieval Worlds,154,0.9024068117141724,0.25833333333333336
1,1,Curricular Practical Training Internships,64,0.9039566516876221,0.26666666666666666
1,37,"Reality, Knowledge, and Conscious Experience",68,0.9041091203689575,0.275
1,32,"Applied Analysis, Linear Algebra, Computation",83,0.9048926830291748,0.2833333333333333
1,68,Provable Algorithms Optimization Randomized Sampling,42,0.9060157537460327,0.2916666666666667
1,30,Aerospace Engineering and Fluid Mechanics,119,0.9060800075531006,0.3
1,22,Auditioned Large Performing Ensembles,35,0.9064337015151978,0.30833333333333335
1,58,"Evolutionary Biology, Biodiversity, and Paleobiology",53,0.9064380526542664,0.31666666666666665
1,23,Marine Biology and Oceanography Fieldwork,66,0.9073656797409058,0.325
1,76,Operating Systems Networks Parallel Programming,48,0.907469630241394,0.3333333333333333
1,79,"Urban Sociology, Housing and Inequality",115,0.9096288084983826,0.3416666666666667
1,114,"Black, Latinx, and Indigenous Americas",70,0.9099591970443726,0.35
1,39,Elasticity Plasticity And Structural Dynamics,91,0.9099772572517395,0.35833333333333334
1,113,"Feminist, Queer, and Trans Studies",52,0.9104050397872925,0.36666666666666664
1,67,Independent Biology Research and Mentorship,48,0.9111663103103638,0.375
1,69,Foundations Of AI And Language Models,92,0.9114452600479126,0.38333333333333336
1,31,"Graduate Algebra, Geometry, Topology",53,0.9122074842453003,0.39166666666666666
1,93,Political Science Research Methods Workshops,60,0.9125409126281738,0.4
1,119,Novel Form From Romance To Modernism,83,0.9129112958908081,0.4083333333333333
1,63,Clinical Clerkships in Patient Care,138,0.9129155874252319,0.4166666666666667
1,85,PhD Macroeconomics And Financial Economics,90,0.9131233096122742,0.425
1,72,Human-Centered AI Design Ethics Studios,60,0.9133930206298828,0.43333333333333335
1,8,Sequential Russian Ukrainian Romanian Proficiency,38,0.9140608906745911,0.44166666666666665
1,26,Undergraduate Directed Study Honors Tutorials,65,0.9142778515815735,0.45
1,48,Prototyping Manufacturing And Capstone Design,41,0.914340615272522,0.4583333333333333
1,96,Western Political Philosophy From Machiavelli,44,0.9144071936607361,0.4666666666666667
1,118,Black Feminist And Diasporic Fiction,62,0.9149942398071289,0.475
1,70,Leadership and Social-Impact Organizations,150,0.9150287508964539,0.48333333333333334
1,83,PWR Seminars on Media Rhetoric,223,0.9150813221931458,0.49166666666666664
1,98,Modern East Asian History,63,0.9162062406539917,0.5
1,57,Human-Centered Design Studio Curriculum,53,0.9171065092086792,0.5083333333333333
1,3,Intellectual Property Law,43,0.9172104597091675,0.5166666666666667
1,74,Energy Climate Economics and Policy,75,0.9176573753356934,0.525
1,77,CS Supplemental Labs and Research,51,0.9182389974594116,0.5333333333333333
1,80,Media Psychology And Communication Research,35,0.9185042381286621,0.5416666666666666
1,13,Modern and Classical Chinese Reading Sequences,35,0.9206262826919556,0.55
1,34,Education Policy and Comparative Schooling,64,0.9219827651977539,0.5583333333333333
1,107,"Jurisprudence, Legal History, Rule Of Law",100,0.9236019849777222,0.5666666666666667
1,45,"Atmosphere, Ocean, and Climate Dynamics",38,0.9243967533111572,0.575
1,38,Architectural Design and Sustainable Construction,90,0.9253431558609009,0.5833333333333334
1,51,"Materials Structure, Thermodynamics, and Characterization",42,0.9257797002792358,0.5916666666666667
1,62,Surgical Clerkships and Clinical Anatomy,67,0.9270976781845093,0.6
1,71,AI Regulation Privacy Law Practicums,38,0.9271565675735474,0.6083333333333333
1,54,Probability Theory and Statistical Inference,88,0.9274375438690186,0.6166666666666667
1,111,African Slavery and Historical Methods,91,0.9278141260147095,0.625
1,84,Applied Valuation And Investment Analysis,67,0.9279800057411194,0.6333333333333333
1,109,"Aesthetics, Imagination, and Literary Philosophy",59,0.9294355511665344,0.6416666666666667
1,46,EE Independent Projects And Practical Training,38,0.9295207262039185,0.65
1,25,"Computer Vision, Graphics, and Robotics",55,0.9297105073928833,0.6583333333333333
1,108,"Legal Profession, Drafting, Dispute Resolution",144,0.9298775792121887,0.6666666666666666
1,104,Voter Behavior and Democratic Erosion,79,0.9299594163894653,0.675
1,60,Comparative Religious Studies And Theology,144,0.9305046796798706,0.6833333333333333
1,90,Studio Art Practice,96,0.9305339455604553,0.6916666666666667
1,36,"Moral Theory, Responsibility, Metaethical Foundations",37,0.9306694865226746,0.7
1,64,Health Policy And Economics,35,0.9310181140899658,0.7083333333333334
1,35,Teacher Preparation Seminars And Practicum,44,0.931226909160614,0.7166666666666667
1,24,Physical Education Fitness and Sports,104,0.931686520576477,0.725
1,7,Japanese and Korean Proficiency Sequences,82,0.932929515838623,0.7333333333333333
1,16,Jewish Studies and Hebrew Language,54,0.9338386058807373,0.7416666666666667
1,47,Integrated Circuit Design And Semiconductor Devices,71,0.9343054890632629,0.75
1,49,Engineering Directed Research And Theses,45,0.9346779584884644,0.7583333333333333
1,0,Intermediate Photography Practice And Theory,35,0.936965823173523,0.7666666666666667
1,110,Fiction and Cross-Genre Prose Workshops,43,0.9375524520874023,0.775
1,116,Russian Empire and Soviet Europe,47,0.9379225373268127,0.7833333333333333
1,81,Tax Design and Government Budgets,38,0.9381701946258545,0.7916666666666666
1,5,Arabic and Persian Proficiency Sequences,35,0.9404782056808472,0.8
1,12,"Linguistic Theory, Sociolinguistics, and Research",107,0.9413610696792603,0.8083333333333333
1,92,Lyric Craft and Poetic Form,51,0.9413690567016602,0.8166666666666667
1,19,Musicology and Ethnomusicology Studies,87,0.9419199824333191,0.825
1,75,"Entrepreneurship, Venture Growth And Go-To-Market",178,0.9425153732299805,0.8333333333333334
1,105,"Federal Courts, Amendments, Democratic Structure",90,0.9426548480987549,0.8416666666666667
1,112,"Migration, Citizenship, and Asian America",86,0.9447382688522339,0.85
1,28,Econometrics and Causal Inference Methods,43,0.9460508823394775,0.8583333333333333
1,89,Modern Art Institutions and Marginality,90,0.9460774064064026,0.8666666666666667
1,78,Game Theory And Market Design,43,0.9462303519248962,0.875
1,14,Spoken Mandarin and Putonghua Communication,42,0.9473280310630798,0.8833333333333333
1,117,Anglo-American Revolutions and Survey Histories,64,0.9476045370101929,0.8916666666666667
1,27,Doctoral Candidacy Dissertation Research Registration,54,0.947706937789917,0.9
1,11,Academic English Literacy And Teaching Methods,73,0.948840856552124,0.9083333333333333
1,52,Clinical Medical Genetics And Genetic Counseling,35,0.9504265785217285,0.9166666666666666
1,20,Computer Music And Audio Technology,37,0.9506939649581909,0.925
1,103,Anthropological Theory and Ethnographic Methods,58,0.9508787393569946,0.9333333333333333
1,97,International Security and Foreign Policy,112,0.9523012638092041,0.9416666666666667
1,102,Criminal Justice Doctrine And Clinics,80,0.9542477130889893,0.95
1,21,Instrument Classes Composition And Musicianship,105,0.954795241355896,0.9583333333333334
1,99,Ottoman Legacies And Modern Middle East,36,0.9561666250228882,0.9666666666666667
1,18,Theater Performance Studies and Dramaturgy,98,0.9569345712661743,0.975
1,17,Dance Technique And Choreography Courses,39,0.9589977264404297,0.9833333333333333
1,87,Documentary Production And Screenwriting Practice,48,0.9638568162918091,0.9916666666666667
1,86,Global Film History And Theory,80,0.9665939807891846,1.0
2,22,Biodesign and Organ System Medicine,127,0.8232121467590332,0.023809523809523808
2,14,Psychology and Clinical Psychiatry,138,0.8436459302902222,0.047619047619047616
2,20,Molecular Biology and Bioengineering,380,0.853620171546936,0.07142857142857142
2,1,Slavic Central European Language Courses,107,0.8683549165725708,0.09523809523809523
2,3,Asian and Middle Eastern Languages,230,0.8688770532608032,0.11904761904761904
2,16,Quantum Physics and Materials Chemistry,236,0.8735668659210205,0.14285714285714285
2,17,Electrical Engineering Devices and Design,232,0.8786139488220215,0.16666666666666666
2,0,"Independent Study, Research, and CPT",275,0.8815155625343323,0.19047619047619047
2,24,Hospital Clerkship Rotations,221,0.8838557004928589,0.21428571428571427
2,4,African Asian Pacific Language Courses,134,0.8847144842147827,0.23809523809523808
2,23,Public Health Equity and Policy,140,0.8860099911689758,0.2619047619047619
2,2,European Languages and Linguistics,315,0.8864029049873352,0.2857142857142857
2,25,"AI Ethics, Design, and Governance",273,0.8879350423812866,0.30952380952380953
2,10,Education Policy and Teacher Preparation,265,0.8883501887321472,0.3333333333333333
2,11,Pure and Applied Mathematics Courses,141,0.8929528594017029,0.35714285714285715
2,30,Financial Economics and Corporate Finance,301,0.895832896232605,0.38095238095238093
2,8,"Philosophy: Metaphysics, Epistemology, Ethics",212,0.8967719078063965,0.40476190476190477
2,19,Geophysics and Earth System Dynamics,159,0.897728681564331,0.42857142857142855
2,15,Neuroscience from Synapses to Cognition,101,0.9020003080368042,0.4523809523809524
2,38,Ancient Mediterranean Archaeology and Medieval Worlds,154,0.9024068117141724,0.47619047619047616
2,18,Climate Policy and Sustainability Governance,362,0.9033222794532776,0.5
2,34,Studio Art Practice,294,0.9048094153404236,0.5238095238095238
2,12,Aerospace Engineering and Fluid Mechanics,119,0.9060800075531006,0.5476190476190477
2,31,PWR Seminars on Media Rhetoric,351,0.90839022397995,0.5714285714285714
2,6,Musicology and Computer Music,127,0.9094705581665039,0.5952380952380952
2,32,"Urban Sociology, Housing and Inequality",115,0.9096288084983826,0.6190476190476191
2,35,Comparative Literature and Fiction Studies,690,0.9106042385101318,0.6428571428571429
2,13,Structural Engineering and Architectural Design,187,0.912143349647522,0.6666666666666666
2,26,"Computer Systems, Algorithms, and Research",184,0.9149677753448486,0.6904761904761905
2,28,Leadership and Social-Impact Organizations,150,0.9150287508964539,0.7142857142857143
2,36,International Security and Foreign Policy,267,0.9186180830001831,0.7380952380952381
2,40,Legal Theory and Comparative Law,100,0.9202076196670532,0.7619047619047619
2,21,"Genetic Counseling, Epidemiology, and Bioethics",148,0.9252904057502747,0.7857142857142857
2,41,"Legal Profession, Drafting, Dispute Resolution",144,0.9298775792121887,0.8095238095238095
2,27,Comparative Religious Studies And Theology,144,0.9305046796798706,0.8333333333333334
2,37,"Global History, Race, and Empire",754,0.9310994744300842,0.8571428571428571
2,9,Physical Education Fitness and Sports,104,0.931686520576477,0.8809523809523809
2,5,Theater and Dance Performance Studies,147,0.9351499676704407,0.9047619047619048
2,29,"Entrepreneurship, Venture Growth And Go-To-Market",178,0.9425153732299805,0.9285714285714286
2,39,Constitutional Structure and Electoral Politics,174,0.9448738098144531,0.9523809523809523
2,7,Music Lessons and Performing Ensembles,145,0.9491322040557861,0.9761904761904762
2,33,Cinema History and Documentary Filmmaking,130,0.9559990167617798,1.0
3,4,Earth and Climate Systems,542,0.8066806793212891,0.07142857142857142
3,5,Engineering and Applied Physics,933,0.8132171630859375,0.14285714285714285
3,3,Computer Science and AI,812,0.8310869336128235,0.21428571428571427
3,6,Clinical Medicine Training,666,0.8314370512962341,0.2857142857142857
3,8,Business and Finance,647,0.8431927561759949,0.35714285714285715
3,1,Asian African Language Sequences,364,0.8474365472793579,0.42857142857142855
3,7,Molecular Biology and Bioengineering,380,0.853620171546936,0.5
3,13,Global History and Empire,914,0.8634103536605835,0.5714285714285714
3,0,European Language Sequences,422,0.8823517560958862,0.6428571428571429
3,9,Visual and Film Arts,485,0.8865567445755005,0.7142857142857143
3,10,PWR Seminars on Media Rhetoric,351,0.90839022397995,0.7857142857142857
3,12,Law and Politics,1012,0.9086503982543945,0.8571428571428571
3,11,Comparative Literature and Fiction Studies,690,0.9106042385101318,0.9285714285714286
3,2,Music and Performing Arts,493,0.9229332208633423,1.0
