layer,cluster,name,n,coassign_mean_seeds,coassign_min_seeds,coassign_mean_subsamples,coassign_min_subsamples,n_runs_subsamples
0,240,Environmental Anthropology And Justice,12,0.5757575757575757,0.0,0.7826767676767676,0.3333333333333333,10
0,241,Global Environmental Change and Society,41,0.3471951219512196,0.046341463414634146,0.3577895855783051,0.005681818181818182,10
0,242,"Science, Technology, Society Studies",26,0.6240000000000001,0.28,0.6396833982188673,0.3142857142857143,10
0,243,Graduate Economic Theory And Finance,90,0.248789013732834,0.05418227215980025,0.13820488881281656,0.08684684684684685,10
0,244,Science Communication Writing Courses,19,0.8964912280701753,0.7953216374269005,0.8684771927418986,0.47435897435897434,10
0,245,Medical Narrative Writing Workshops,18,0.7588235294117647,0.5947712418300654,0.7501115551115551,0.65,10
0,246,World Cinema Studies,80,0.3653481012658228,0.057911392405063294,0.6391196586941106,0.08158508158508158,10
0,247,Screenwriting And Audio Narrative Workshops,14,0.7065934065934065,0.6043956043956044,0.6707226107226107,0.0,10
0,248,Documentary Film Production MFA,34,0.83475935828877,0.3404634581105169,0.8749748316199929,0.26455026455026454,10
0,249,Quantitative Finance And Investment Modeling,10,0.5933333333333334,0.022222222222222223,0.5025396825396825,0.0,10
0,250,Corporate Finance And Financial Statement Analysis,54,0.3765897973445143,0.19007686932215234,0.4310973293138666,0.11515151515151516,10
0,251,Business Strategy And Operations Management,34,0.35579322638146166,0.14260249554367202,0.45050401385624095,0.23870967741935484,10
0,252,Entrepreneurial Marketing And Go-To-Market Strategy,27,0.06866096866096867,0.002849002849002849,0.05251201125343001,0.0,10
0,253,Technology Entrepreneurship And Venture Creation,85,0.2947058823529412,0.07394957983193277,0.2576036878595747,0.05093167701863354,10
0,254,Urban Studies And Inequality,12,0.6227272727272728,0.045454545454545456,0.6435353535353536,0.2,10
0,255,Urban Planning And Sustainable Cities,34,0.5258467023172905,0.13012477718360071,0.6783461748978991,0.35172413793103446,10
0,256,Journalism Reporting And News Media,26,0.7750769230769231,0.5292307692307693,0.7215578656398417,0.4675324675324675,10
0,257,Media Theory And Cultural Studies,34,0.38431372549019605,0.08199643493761141,0.3979810656332396,0.20307692307692307,10
0,258,Fashion Cultures and Apocalyptic Futures,12,0.2363636363636364,0.0,0.18095238095238095,0.0,10
0,259,Experimental Animation And Moving-Image Arts,17,0.7022058823529411,0.5735294117647058,0.6802564102564104,0.0,10
0,260,Writing And Rhetoric Of Digital Culture,25,0.19966666666666666,0.08,0.14460916104878954,0.02857142857142857,10
0,261,Chinese Literary History And Criticism,11,0.44545454545454544,0.0,0.5549999999999999,0.0,10
0,262,"Printmaking, Artist Books, Weaving Studios",27,0.5233618233618234,0.3076923076923077,0.7265251897860594,0.37142857142857144,10
0,263,Islamic Intellectual And Religious History,30,0.9154022988505748,0.7471264367816092,0.8835816790210383,0.7608695652173914,10
0,264,Modern Greek Language Sequence,11,1.0,1.0,0.9,0.0,10
0,265,Digital Media Art Theory,11,0.31090909090909086,0.0,0.19611111111111112,0.0,10
0,266,Introductory Drawing Painting Sculpture Studios,48,0.7317375886524823,0.425531914893617,0.6807293965049005,0.39878048780487807,10
0,267,Senior Thesis MFA Professional Practice,30,0.5903448275862069,0.35172413793103446,0.4638245282708199,0.2077922077922078,10
0,268,Classical Language Reading And Composition,13,0.7602564102564103,0.2692307692307692,0.8411111111111111,0.24444444444444444,10
0,269,Greek And Latin Language Instruction,24,0.9047101449275361,0.5108695652173914,1.0,1.0,10
0,270,"Institutions, Poverty, And Global Development",23,0.6442687747035574,0.2608695652173913,0.5577242124920144,0.21052631578947367,10
0,271,Public Art And Visual Literacy,16,0.4966666666666666,0.18333333333333332,0.33826007326007324,0.0,10
0,272,Global Modernism And Marginalized Artists,60,0.6628248587570622,0.12372881355932204,0.5462214844064505,0.08140610545790934,10
0,273,Poetry Workshops and Lyric Studies,51,0.5311372549019608,0.08627450980392157,0.6485749588173686,0.3285917496443812,10
0,274,Latin American Narrative And Poetry Canon,21,0.8842857142857143,0.5714285714285714,0.8729248366013073,0.65,10
0,275,Hispanic Modernisms Across Visual Media,10,0.7577777777777778,0.4666666666666667,0.5765079365079365,0.0,10
0,276,PWR Rhetorics Of Witness And Identity,11,0.650909090909091,0.0,0.74,0.06666666666666667,10
0,277,History of Early Modern Science,12,0.7030303030303029,0.22727272727272727,0.7255555555555556,0.0,10
0,278,Negotiation Strategy And Conflict Management,10,0.58,0.0,0.55,0.0,10
0,279,Modern Military History And Warfare,14,0.6780219780219781,0.0,0.9818181818181818,0.8181818181818182,10
0,280,"Genocide, Humanitarian Intervention, Transitional Justice",17,0.2375,0.007352941176470588,0.39361530626236507,0.009523809523809525,10
0,281,Political Science Methodology and Research,37,0.5426426426426427,0.16666666666666666,0.6424744658587819,0.15698924731182795,10
0,282,Classical Literature In Translation Seminars,25,0.45,0.18333333333333332,0.316858995837324,0.0,10
0,283,European Union Politics,10,0.49111111111111116,0.0,0.19055555555555553,0.0,10
0,284,History of Political Thought,31,0.5963440860215053,0.1935483870967742,0.6210824682563812,0.19927536231884058,10
0,285,Political Economy of China,31,0.2838709677419355,0.11397849462365592,0.30270800214278476,0.16923076923076924,10
0,286,Global Economic History,22,0.8480519480519482,0.4588744588744589,0.7124173178043147,0.4269005847953216,10
0,287,Core PWR Research Based Argument Sequence,23,0.6233201581027668,0.003952569169960474,0.6797722246793454,0.14285714285714285,10
0,288,Themed PWR Seminars On Belonging And Change,11,0.76,0.12727272727272726,0.7407070707070708,0.01818181818181818,10
0,289,Ancient Mediterranean Art And Reception,11,0.42363636363636364,0.0,0.4177561327561328,0.09523809523809523,10
0,290,Ottoman Legacies And Modern Middle East,36,0.7782539682539682,0.15873015873015872,0.6217484087823355,0.0,10
0,291,Medieval Studies Sources And Methods,27,0.7205128205128205,0.25925925925925924,0.6246447336035436,0.33766233766233766,10
0,292,International Relations Thesis and Capstone Research,13,0.9846153846153847,0.8461538461538461,0.7818181818181819,0.0,10
0,293,Renaissance Florence Art And Architecture,34,0.8689839572192513,0.7754010695187166,0.5569584323006482,0.28,10
0,294,Youth Education Law Advocacy,11,0.790909090909091,0.0,0.575,0.0,10
0,295,Contemporary Chinese Politics And Society,18,0.8032679738562092,0.5098039215686274,0.7046423184658478,0.5238095238095238,10
0,296,Modern East Asian History,29,0.7369458128078817,0.46551724137931033,0.5035213726014641,0.26,10
0,297,Archaeological Theory Methods And Heritage,55,0.9512457912457911,0.8255892255892255,0.9126975780493479,0.6762257169287696,10
0,298,Greco-Roman And Ancient Near Eastern Empires,12,0.7424242424242424,0.42424242424242425,0.831111111111111,0.38181818181818183,10
0,299,Asylum Borders And Crimmigration Enforcement Law,33,0.4357954545454546,0.14393939393939395,0.43562102631667854,0.18972332015810275,10
0,300,Human Rights Trafficking And Atrocity Accountability,13,0.31666666666666665,0.01282051282051282,0.3497574647574647,0.015151515151515152,10
0,301,Continental Philosophy And Literature,11,0.3909090909090908,0.0,0.22944444444444448,0.0,10
0,302,Warfare Society And Asia-Pacific Historical Transformation,11,0.1509090909090909,0.0,0.085,0.0,10
0,303,"Medieval Vernacular Romance, Epic, and Dante",26,0.6276923076923077,0.16923076923076924,0.49032715478535904,0.17142857142857143,10
0,304,Early Modern European Global History,11,0.45999999999999996,0.0,0.23722222222222222,0.0,10
0,305,Global Food History And Culture,10,0.23111111111111113,0.0,0.1849206349206349,0.0,10
0,306,Evidence Law and Clinical Practice,11,0.14727272727272728,0.0,0.383015873015873,0.06666666666666667,10
0,307,Russian And Slavic Literature,27,0.8290598290598291,0.7236467236467237,0.7533445877345459,0.5321637426900585,10
0,308,"Crime, Punishment, Policing, Mass Incarceration",13,0.46410256410256406,0.0,0.6613053613053612,0.0,10
0,309,Criminal Law And Procedure,46,0.9268599033816425,0.8724637681159421,0.9296990171990173,0.4144144144144144,10
0,310,Indo-Pacific Great Power Rivalry And Strategy,20,0.498421052631579,0.18947368421052632,0.6384599980343014,0.16374269005847952,10
0,311,Critical Concept Seminars In Cultural Anthropology,22,0.44458874458874453,0.15584415584415584,0.5513560862941668,0.1568627450980392,10
0,312,Ethnographic Methods And Anthropology Degree Training,32,0.8548387096774194,0.5524193548387096,0.7396068376068377,0.51,10
0,313,Federal Courts And Structural Constitutional Law,15,0.49142857142857144,0.0,0.60002331002331,0.22727272727272727,10
0,314,National Security Technology Innovation,15,0.5923809523809525,0.4,0.6498468198468199,0.01282051282051282,10
0,315,American Foreign Policymaking Intervention And Economic Statecraft,10,0.3777777777777778,0.13333333333333333,0.49000000000000005,0.08333333333333333,10
0,316,Science Fiction and Speculative Futures,16,0.9633333333333333,0.7583333333333333,0.8916816516816517,0.6545454545454545,10
0,317,"Democratic Erosion, Polarization, Representation",39,0.43076923076923074,0.05263157894736842,0.352946695178882,0.0989247311827957,10
0,318,Formal Models Of Electoral Behavior,25,0.3453333333333333,0.22,0.3032689567054892,0.009523809523809525,10
0,319,Ethnic Studies Research Praxis Workshops,13,0.5846153846153845,0.5769230769230769,0.4098629148629149,0.0,10
0,320,Wonder Sublimity And Literary Imagination,46,0.2843478260869565,0.11304347826086956,0.2209603216803247,0.07807807807807808,10
0,321,Moral Judgment And Visual Culture,10,0.2511111111111111,0.022222222222222223,0.28579365079365077,0.0,10
0,322,Transactional Lawyering Drafting And Clinics,11,0.5654545454545454,0.0,0.31841269841269837,0.0,10
0,323,Rule Of Law Statebuilding And Anticorruption,11,0.37636363636363634,0.0,0.3480808080808081,0.0,10
0,324,International Business Law And Arbitration,31,0.42709677419354836,0.3634408602150538,0.8157011640699796,0.3695652173913043,10
0,325,Paris On-Site Study Abroad Seminars,10,0.72,0.4666666666666667,0.540873015873016,0.0,10
0,326,Comparative Global Urban History Methods,17,0.5213235294117647,0.21323529411764705,0.4215986790986791,0.022222222222222223,10
0,327,"Founding, Reconstruction And Constitutional Change Over Time",13,0.9,0.3076923076923077,0.8206060606060607,0.43636363636363634,10
0,328,First And Fourteenth Amendment Doctrine,15,0.8476190476190476,0.34285714285714286,0.9833333333333334,0.8333333333333334,10
0,329,Legal History Across National Traditions,20,0.3910526315789474,0.015789473684210527,0.3393293187720432,0.125,10
0,330,Short Story And Novel Workshops,10,1.0,1.0,0.9583333333333334,0.5833333333333334,10
0,331,Cross-Genre Creative Nonfiction Workshops,18,1.0,1.0,0.9008333333333333,0.175,10
0,332,"Negotiation, Mediation And Dispute Resolution",12,0.2015151515151515,0.015151515151515152,0.12187590187590187,0.0,10
0,333,Persuasive Brief Drafting And Rhetoric,12,0.34545454545454546,0.0,0.6115151515151515,0.0,10
0,334,Lawyer Regulation And Litigation Practice Norms,24,0.3619565217391304,0.21739130434782608,0.30416519239274653,0.017543859649122806,10
0,335,"Supreme Court Practice, Moot Court Competition",17,0.5764705882352941,0.20588235294117646,0.5232042957042957,0.23076923076923078,10
0,336,"Legal Philosophy, Gender, Sexuality Law",18,0.4784313725490196,0.13725490196078433,0.43816350316350317,0.1978021978021978,10
0,337,Jurisprudential Schools And Critical Legal Movements,19,0.5187134502923977,0.11695906432748537,0.6345529470529471,0.2692307692307692,10
0,338,Foundational Feminist Studies Curriculum And Capstones,17,0.2125,0.022058823529411766,0.2763736263736264,0.008333333333333333,10
0,339,Black Queer Trans Anticolonial Sexuality Scholarship,33,0.24412878787878783,0.06060606060606061,0.29813354117701946,0.043478260869565216,10
0,340,"Race, Indigeneity, Colonialism In Americas",26,0.19292307692307692,0.009230769230769232,0.14931256005626714,0.03684210526315789,10
0,341,European And Middle Eastern Literature,31,0.3541935483870968,0.09032258064516129,0.210659207137468,0.003076923076923077,10
0,342,Literary Translation And Middle Eastern Literature,10,0.3666666666666666,0.0,0.19206349206349205,0.0,10
0,343,Black Diaspora And Indigenous Studies Foundations,16,0.6775,0.4583333333333333,0.5082217782217782,0.0,10
0,344,American And Latin American Studies,21,0.4595238095238095,0.23333333333333334,0.43078775369797045,0.0,10
0,345,American Modernist Fiction Race Gender,21,0.3466666666666667,0.13333333333333333,0.39096255911271394,0.175,10
0,346,Historical Methods and Research Practice,18,0.442483660130719,0.0392156862745098,0.5475033300033301,0.10606060606060606,10
0,347,African Slavery Colonialism Global History,41,0.585,0.1719512195121951,0.5532773699471991,0.16031746031746033,10
0,348,Modern British Imperial Historical Memory,21,0.32904761904761903,0.12857142857142856,0.4375280112044818,0.0,10
0,349,United States History Surveys,35,0.7326050420168068,0.3126050420168067,0.5700894001972978,0.1746031746031746,10
0,350,"Social Movements, Migration, Racial Politics",12,0.16363636363636364,0.015151515151515152,0.07296536796536796,0.0,10
0,351,"Race, Immigration, And Asian American Studies",45,0.2087878787878788,0.09191919191919191,0.4515586916825307,0.10317460317460317,10
0,352,"Imperial Russia, Ukraine, Modern Europe",10,0.7111111111111111,0.4666666666666667,0.8513492063492063,0.2,10
0,353,"Soviet Socialism, Terror, Industrial Utopia",11,0.9272727272727274,0.8181818181818182,0.9226190476190477,0.47619047619047616,10
0,354,"Race, Gender, Identity In Literature",62,0.18376520359598097,0.0893707033315706,0.12803841150346099,0.01818181818181818,10
0,355,British Novel Genre And Theory,31,0.35053763440860214,0.060215053763440864,0.31077090270493574,0.10837438423645321,10
0,356,Early Modern Through Nineteenth-Century Prose Fiction,28,0.2272486772486772,0.042328042328042326,0.14421179176785584,0.017316017316017316,10
1,0,Intermediate Photography Practice And Theory,35,0.7885714285714286,0.0,0.0,0.0,10
1,1,Curricular Practical Training Internships,64,0.8413690476190476,0.46924603174603174,0.8756329488591262,0.7687074829931972,10
1,2,African Asian Indigenous Language Sequences,134,0.33782964874873744,0.29188643249915835,0.5153808392559194,0.2780059746079164,10
1,3,Intellectual Property Law,43,0.9543743078626798,0.9080841638981174,0.4677869078298521,0.0,10
1,4,French Italian Proficiency With Study Abroad,47,0.9574468085106383,0.9574468085106383,0.8737059877447251,0.0,10
1,5,Arabic and Persian Proficiency Sequences,35,0.5850420168067227,0.0,1.0,1.0,10
1,6,Spanish Portuguese Multitrack Proficiency Courses,77,0.9714627477785373,0.9483937115516062,0.9364102422431779,0.8363530099357102,10
1,7,Japanese and Korean Proficiency Sequences,82,0.8940078289671785,0.4977416440831075,0.6793869351712808,0.31585677749360613,10
1,8,Sequential Russian Ukrainian Romanian Proficiency,38,1.0,1.0,1.0,1.0,10
1,9,Introductory Central European Nordic Languages,35,0.9885714285714287,0.9428571428571428,0.9856960408684546,0.9259259259259259,10
1,10,Individual Instrumental Instruction For Majors,41,0.9658536585365853,0.9512195121951219,0.3887301587301587,0.0,10
1,11,Academic English Literacy And Teaching Methods,73,0.5768264840182649,0.386986301369863,0.4949798940778477,0.14882154882154883,10
1,12,"Linguistic Theory, Sociolinguistics, and Research",107,0.9649444542408746,0.9088344207370834,0.9506031396601371,0.907563025210084,10
1,13,Modern and Classical Chinese Reading Sequences,35,0.9942857142857143,0.9428571428571428,1.0,1.0,10
1,14,Spoken Mandarin and Putonghua Communication,42,0.9718931475029036,0.8617886178861789,0.9887394957983193,0.8873949579831932,10
1,15,Agroecology Farming And Food System Innovation,41,0.9337804878048781,0.7682926829268293,0.09476266182148535,0.0,10
1,16,Jewish Studies and Hebrew Language,54,0.7415793151642208,0.0,0.3872391820066239,0.0,10
1,17,Dance Technique And Choreography Courses,39,0.9846153846153847,0.9487179487179487,0.9728587319243603,0.9310344827586207,10
1,18,Theater Performance Studies and Dramaturgy,98,0.9159267830843676,0.38291605301914583,0.9777981877238366,0.949050949050949,10
1,19,Musicology and Ethnomusicology Studies,87,0.796124031007752,0.4645816626570436,0.6544709446253761,0.3274536408864767,10
1,20,Computer Music And Audio Technology,37,0.9839339339339339,0.8933933933933934,0.785978835978836,0.0,10
1,21,Instrument Classes Composition And Musicianship,105,0.5639194139194139,0.2031135531135531,0.6399831847027234,0.2957592339261286,10
1,22,Auditioned Large Performing Ensembles,35,0.8549579831932773,0.0016806722689075631,0.27961138478379854,0.0,10
1,23,Marine Biology and Oceanography Fieldwork,66,0.9076456876456875,0.8815850815850815,0.8569266974796547,0.7805429864253394,10
1,24,Physical Education Fitness and Sports,104,0.8865384615384613,0.5752427184466019,0.9086161592008077,0.33785004516711836,10
1,25,"Computer Vision, Graphics, and Robotics",55,0.5794612794612795,0.0,0.3996767858106873,0.0,10
1,26,Undergraduate Directed Study Honors Tutorials,65,0.6711057692307694,0.2,0.6993647729710297,0.3419607843137255,10
1,27,Doctoral Candidacy Dissertation Research Registration,54,0.8675751222921034,0.6310272536687631,0.8350074004602769,0.5174603174603175,10
1,28,Econometrics and Causal Inference Methods,43,0.6419712070874862,0.0011074197120708748,0.5050106823086432,0.0,10
1,29,Medical Imaging and Radiation Oncology,44,0.6682875264270614,0.0,0.3436120069863703,0.0,10
1,30,Aerospace Engineering and Fluid Mechanics,119,0.6939040022788776,0.5670132459763566,0.6102793511930404,0.3289108910891089,10
1,31,"Graduate Algebra, Geometry, Topology",53,0.9440493468795355,0.8541364296081277,0.9511506140917906,0.8153846153846154,10
1,32,"Applied Analysis, Linear Algebra, Computation",83,0.713429327064355,0.36585365853658536,0.6113716526064774,0.2860576923076923,10
1,33,Neuroscience from Synapses to Cognition,101,0.5549306930693071,0.2689108910891089,0.6203829034414579,0.31105088828666067,10
1,34,Education Policy and Comparative Schooling,64,0.7904761904761906,0.3943452380952381,0.8165872123516517,0.43089430894308944,10
1,35,Teacher Preparation Seminars And Practicum,44,0.6416490486257929,0.37103594080338265,0.7329158433784919,0.4623044096728307,10
1,36,"Moral Theory, Responsibility, Metaethical Foundations",37,0.7435435435435436,0.5675675675675675,0.7257625275992907,0.4827586206896552,10
1,37,"Reality, Knowledge, and Conscious Experience",68,0.6284021071115012,0.23748902546093065,0.5957779530049908,0.350104821802935,10
1,38,Architectural Design and Sustainable Construction,90,0.7802247191011236,0.4099875156054931,0.8099437459497532,0.0006493506493506494,10
1,39,Elasticity Plasticity And Structural Dynamics,91,0.651916971916972,0.38974358974358975,0.5391897082750169,0.3848648648648649,10
1,40,"Modern Physics, Quantum Mechanics, Astrophysics",99,0.7720676149247578,0.3217893217893218,0.8019502505850389,0.45441441441441444,10
1,41,"Developmental, Social, and Cultural Psychology",86,0.9655540355677154,0.9086183310533515,0.8829029690279884,0.6693989071038251,10
1,42,Clinical Psychiatry and Mental Health,41,0.7750000000000001,0.23170731707317074,0.5771253134953815,0.0017825311942959,10
1,43,Hands-On Data Analysis And Capstones,63,0.6177675371223759,0.39938556067588327,0.514976141377889,0.0,10
1,44,Geophysics and Earth-Planetary Systems,111,0.9730712530712531,0.9464373464373464,0.8538024808337698,0.5271604938271605,10
1,45,"Atmosphere, Ocean, and Climate Dynamics",38,0.9220483641536272,0.8463726884779517,0.7722958861413354,0.2955665024630542,10
1,46,EE Independent Projects And Practical Training,38,0.5288762446657184,0.004267425320056899,0.4639304943132071,0.02,10
1,47,Integrated Circuit Design And Semiconductor Devices,71,0.8981488933601611,0.4249496981891348,0.9362899151992075,0.8218029350104822,10
1,48,Prototyping Manufacturing And Capstone Design,41,0.8809756097560975,0.8121951219512196,0.8193752236165375,0.6798029556650246,10
1,49,Engineering Directed Research And Theses,45,0.9252525252525252,0.8696969696969697,0.8028858336946574,0.4380952380952381,10
1,50,"Physical, Organic, and Inorganic Chemistry",66,0.9306759906759907,0.717948717948718,0.757303433472512,0.4383838383838384,10
1,51,"Materials Structure, Thermodynamics, and Characterization",42,0.9857142857142858,0.9523809523809523,0.9539317716333844,0.7873015873015873,10
1,52,Clinical Medical Genetics And Genetic Counseling,35,0.5331092436974789,0.0,0.2555796430234211,0.0,10
1,53,Epidemiology and Clinical Research Methods,76,0.39684210526315794,0.21333333333333335,0.36205033498843314,0.12727272727272726,10
1,54,Probability Theory and Statistical Inference,88,0.4409090909090909,0.3019853709508882,0.6959404461101483,0.38430211032950756,10
1,55,"Biodesign, Digital Health Innovation",73,0.43923135464231355,0.11453576864535768,0.36500784920575646,0.0,10
1,56,Integrated Organ System Pathophysiology,36,0.33888888888888885,0.0,0.4901172456575682,0.0,10
1,57,Human-Centered Design Studio Curriculum,53,0.9119013062409289,0.818577648766328,0.8999966939087936,0.7632850241545893,10
1,58,"Evolutionary Biology, Biodiversity, and Paleobiology",53,0.8014513788098695,0.0,0.6018185335500383,0.06976744186046512,10
1,59,Bioengineering Biomaterials Immunology and Devices,52,0.39539969834087485,0.0,0.3649391750242573,0.0,10
1,60,Comparative Religious Studies And Theology,144,0.8673174048174049,0.5262237762237763,0.8555163200018121,0.7047976011994003,10
1,61,Internet Speech Governance And Content Moderation,37,0.8198198198198197,0.6981981981981982,0.7522129596838332,0.3996212121212121,10
1,62,Surgical Clerkships and Clinical Anatomy,67,0.8709633649932158,0.7476255088195387,0.7613022010266575,0.3920335429769392,10
1,63,Clinical Clerkships in Patient Care,138,0.7516661377340526,0.15730455939913254,0.6888013183917441,0.42743628185907045,10
1,64,Health Policy And Economics,35,0.6463865546218488,0.03529411764705882,0.45598319120009884,0.0,10
1,65,Global Health Equity and Social Justice,94,0.7476778769160375,0.22946694120338595,0.5234014287362856,0.24055944055944056,10
1,66,Molecular Biology and Biochemical Techniques,158,0.5931306941868902,0.37765056841086836,0.4195053743789912,0.18747763864042935,10
1,67,Independent Biology Research and Mentorship,48,0.823581560283688,0.5904255319148937,0.7395043543185957,0.5042016806722689,10
1,68,Provable Algorithms Optimization Randomized Sampling,42,0.3141695702671312,0.0,0.22338785271414663,0.0,10
1,69,Foundations Of AI And Language Models,92,0.6090539894887721,0.2429526994744386,0.6434197463506377,0.31388329979879276,10
1,70,Leadership and Social-Impact Organizations,150,0.4477046979865772,0.21646532438478747,0.37240010095836784,0.1391304347826087,10
1,71,AI Regulation Privacy Law Practicums,38,0.6546230440967282,0.06401137980085349,0.7086347139523218,0.4173387096774194,10
1,72,Human-Centered AI Design Ethics Studios,60,0.33242937853107346,0.18022598870056497,0.386017860928518,0.2563265306122449,10
1,73,Sustainability Governance Justice And Social Science,139,0.5455635491606714,0.1289750808049213,0.3824913980056678,0.22713387241689129,10
1,74,Energy Climate Economics and Policy,75,0.8108828828828829,0.412972972972973,0.8141132226373939,0.3331570597567425,10
1,75,"Entrepreneurship, Venture Growth And Go-To-Market",178,0.6634482320827779,0.16593664698787533,0.3932322580874314,0.12682425488180885,10
1,76,Operating Systems Networks Parallel Programming,48,0.8208333333333334,0.4122340425531915,0.893051933651118,0.7754010695187166,10
1,77,CS Supplemental Labs and Research,51,0.8860392156862744,0.5858823529411765,0.9192940375282985,0.7040169133192389,10
1,78,Game Theory And Market Design,43,0.9270210409745294,0.778516057585825,0.9419980935980137,0.8129032258064516,10
1,79,"Urban Sociology, Housing and Inequality",115,0.3989931350114416,0.11914569031273836,0.3483694876514319,0.1373869135282979,10
1,80,Media Psychology And Communication Research,35,0.31159663865546217,0.03529411764705882,0.27340055857297235,0.06157635467980296,10
1,81,Tax Design and Government Budgets,38,0.23243243243243242,0.0,0.3547344728163285,0.006896551724137931,10
1,82,Science Communication and Medical Narrative Writing,65,0.17509615384615382,0.0,0.3304997548383097,0.0,10
1,83,PWR Seminars on Media Rhetoric,223,0.3841675756473963,0.2396073203248091,0.5207953016722631,0.23520031891568666,10
1,84,Applied Valuation And Investment Analysis,67,0.9159203980099504,0.7738579828132067,0.8878998869650843,0.502262443438914,10
1,85,PhD Macroeconomics And Financial Economics,90,0.45183520599250937,0.16254681647940075,0.5676250599101744,0.4341704718417047,10
1,86,Global Film History And Theory,80,0.9750949367088607,0.9503164556962025,0.955926561298304,0.8741406663141195,10
1,87,Documentary Production And Screenwriting Practice,48,0.7056737588652483,0.0,0.7967785169182133,0.43859649122807015,10
1,88,Iberian And Latin American Letters,63,0.4530465949820788,0.0,0.353529412142941,0.0,10
1,89,Modern Art Institutions and Marginality,90,0.8967290886392011,0.8089887640449438,0.9021247151994555,0.7566643882433356,10
1,90,Studio Art Practice,96,0.6532675438596491,0.22697368421052633,0.5857649961901652,0.2582278481012658,10
1,91,"Greek, Latin, and Ancient Philology",53,0.9624818577648767,0.6248185776487664,0.7237495051164932,0.0,10
1,92,Lyric Craft and Poetic Form,51,0.5986666666666667,0.000784313725490196,0.7190380114836036,0.5101214574898786,10
1,93,Political Science Research Methods Workshops,60,0.4801694915254237,0.4406779661016949,0.47848331718793774,0.31117021276595747,10
1,94,Ancient Mediterranean Archaeology and Medieval Worlds,154,0.44106612341906465,0.24276377217553688,0.39624741117534146,0.24771588564692013,10
1,95,China Reform and Global Development History,62,0.5502908514013749,0.1718667371760973,0.35915568927350344,0.0008503401360544217,10
1,96,Western Political Philosophy From Machiavelli,44,0.4121564482029599,0.0,0.1740463568768023,0.0,10
1,97,International Security and Foreign Policy,112,0.6552123552123551,0.5062741312741312,0.6183354549920336,0.28314606741573034,10
1,98,Modern East Asian History,63,0.8935483870967742,0.4618535586277522,0.6809759542726346,0.2752941176470588,10
1,99,Ottoman Legacies And Modern Middle East,36,0.9023809523809524,0.7873015873015873,0.5465867928367929,0.0,10
1,100,"Asylum, Atrocity Accountability, Border Governance",58,0.6088929219600726,0.308529945553539,0.5109750110722521,0.23255813953488372,10
1,101,Early Modern Europe Global Encounters,40,0.24179487179487177,0.0,0.09943021027624836,0.0,10
1,102,Criminal Justice Doctrine And Clinics,80,0.5834177215189873,0.31075949367088607,0.7885926654337929,0.5344632768361582,10
1,103,Anthropological Theory and Ethnographic Methods,58,0.514821536600121,0.047186932849364795,0.7141233241818018,0.0,10
1,104,Voter Behavior and Democratic Erosion,79,0.6226225251541707,0.39954560207724765,0.7149450390505507,0.36002337814143776,10
1,105,"Federal Courts, Amendments, Democratic Structure",90,0.4890886392009987,0.30586766541822724,0.3921064493611639,0.26873706004140785,10
1,106,Global Urban History of Capitals,50,0.35485714285714287,0.044897959183673466,0.3227801191778387,0.0,10
1,107,"Jurisprudence, Legal History, Rule Of Law",100,0.8940606060606061,0.7414141414141414,0.8280933537122396,0.4873417721518987,10
1,108,"Legal Profession, Drafting, Dispute Resolution",144,0.48417832167832164,0.1488927738927739,0.48388308455147316,0.24752623688155923,10
1,109,"Aesthetics, Imagination, and Literary Philosophy",59,0.4291642314436002,0.0,0.173898435231133,0.0,10
1,110,Fiction and Cross-Genre Prose Workshops,43,0.9813953488372092,0.9534883720930233,0.8589434429685852,0.0,10
1,111,African Slavery and Historical Methods,91,0.7468376068376068,0.3274725274725275,0.7666820937273205,0.6197183098591549,10
1,112,"Migration, Citizenship, and Asian America",86,0.6538714090287276,0.41422708618331056,0.42833889168087325,0.19726775956284154,10
1,113,"Feminist, Queer, and Trans Studies",52,0.43763197586726993,0.10256410256410256,0.25305063359038343,0.017421602787456445,10
1,114,"Black, Latinx, and Indigenous Americas",70,0.31192546583850933,0.09109730848861283,0.21261676951191016,0.08888888888888889,10
1,115,Transnational German Turkish Arabic Writing,41,0.27634146341463417,0.0,0.3244958103577157,0.0022988505747126436,10
1,116,Russian Empire and Soviet Europe,47,0.9174838112858466,0.7585568917668826,0.7853258502648747,0.16194331983805668,10
1,117,Anglo-American Revolutions and Survey Histories,64,0.44965277777777785,0.3333333333333333,0.5108517674974347,0.0636734693877551,10
1,118,Black Feminist And Diasporic Fiction,62,0.36705446853516654,0.08249603384452671,0.29265157891537913,0.1493877551020408,10
1,119,Novel Form From Romance To Modernism,83,0.7216573611519247,0.42051131354687044,0.7979823767299912,0.5240613432046536,10
2,0,"Independent Study, Research, and CPT",275,0.692992700729927,0.3994956867949569,0.6790032456416533,0.33096377306903624,10
2,1,Slavic Central European Language Courses,107,0.39841297831070355,0.0,0.5428462278368442,0.0,10
2,2,European Languages and Linguistics,315,0.7958932362754019,0.4747548276210697,0.5766516062125102,0.1960950764006791,10
2,3,Asian and Middle Eastern Languages,230,0.7459616479969622,0.36214163660527815,0.4286908197265385,0.14429484564123488,10
2,4,African Asian Pacific Language Courses,134,1.0,1.0,0.9907135582863738,0.9253174010455564,10
